review_priority,review_issues,review_action,review_notes,title,url,location,latitude,longitude,incident_type,victim_identity,date,source_date,description,severity,perpetrator_info,year_found,found_at,search_query
0,No issues,,,Anthony Crumbley : Gay Black man stabbed because he  dresses femme  ,https://www.pinknews.co.uk/2020/12/31/boston-gay-man-anthony-crumbley-stabbing-police-hate-crime/,Sydney CBD,-33.8747234,151.2053644,assault,gay,,20201231T194500Z,"Anthony Crumbley, a gay Black man, was stabbed in Sydney CBD because he dresses femme. The attack was motivated by his sexual orientation and gender expression.",high,Perpetrator's identity unknown,,2025-12-03T06:44:38.489222,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Victoria"""
0,No issues,,,"Gay Writer And Disability Activist Thomas Banks Assaulted , Robbed In Melbourne",https://www.starobserver.com.au/news/gay-writer-and-disability-activist-thomas-banks-assaulted-robbed-in-melbourne/207528,Melbourne,-37.8136,144.9631,assault,gay,,20211202T113000Z,Gay writer and disability activist Thomas Banks was assaulted and robbed in Melbourne.,medium,Perpetrators are unknown at this time.,,2025-12-03T06:51:29.935656,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Victoria"""
0,No issues,,,"Tributes Pour In For Gay Man Who Died In Vicious Melbourne CBD Attack , Andrew Truman",https://www.starobserver.com.au/news/tributes-pour-in-for-gay-man-who-died-in-vicious-melbourne-cbd-attack-andrew-truman/233395,Melbourne CBD,-37.8136,144.9631,murder,gay,,20241014T123000Z,Tributes are pouring in for a gay man who died in a vicious attack in Melbourne CBD. The man was a victim of a fatal assault.,critical,unknown,,2025-12-03T07:10:36.717413,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Victoria"""
0,No issues,,,Queensland police investigate assault on transgender person,https://www.outinperth.com/queensland-police-investigate-assault-on-transgender-person/,"Gold Coast, Queensland",-28.0167,153.4,assault,transgender,,20251104T014500Z,Queensland police are investigating an assault on a transgender person. The details of the incident have not been disclosed.,medium,unknown,,2025-12-03T07:28:27.615849,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
0,No issues,,,Perth Mayor Basil Zempilas has home vandalised after transgender comments,https://www.dailymail.co.uk/news/article-8902085/Perth-Mayor-Basil-Zempilas-home-vandalised-transgender-comments.html,Perth,-31.9558967,115.8605784,vandalism,unknown,,20201101T130000Z,Perth Mayor Basil Zempilas had his home vandalised after making controversial comments about transgender individuals.,medium,Perpetrators unknown,,2025-12-03T07:29:44.180966,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Western Australia"""
0,No issues,,,Comedy group office petrol bombed after outcry over Netflix film depicting Jesus as gay,https://www.independent.co.uk/news/world/americas/porto-dos-fundos-netflix-comedy-jesus-brazil-molotov-cocktail-first-temptation-of-christ-a9260216.html,Melbourne,-37.8142454,144.9631732,vandalism,unknown,,20191226T004500Z,A comedy group office in Melbourne was petrol bombed following an outcry over a Netflix film depicting Jesus as gay. The incident is believed to be in response to the controversial film.,medium,Perpetrators have not been identified,,2025-12-03T11:14:47.597090,(gay sauna OR gay venue) AND (attack OR assault) AND Australia
0,No issues,,,Drag Event In Melbourne Postponed After Protests Threats From Neo - Nazis,https://www.starobserver.com.au/news/drag-event-in-melbourne-postponed-after-protests-threats-from-neo-nazis/219103,Melbourne,-37.8142454,144.9631732,threat,LGBTIQ+,,20221208T050000Z,"A drag event in Melbourne was postponed due to threats from Neo-Nazis, causing safety concerns for the LGBTIQ+ community.",medium,Neo-Nazis,,2025-12-04T01:41:59.898670,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
0,No issues,,,Melbourne : Amokfahrer stach zuvor auf schwulen Bruder ein,https://www.queer.de/detail.php?article_id=28044,Melbourne,-37.8142454,144.9631732,assault,gay,,20190121T011500Z,"The 26-year-old Dimitrious Gargasoulas, who killed five people on Friday, had previously critically injured his brother: 'I will kill all gays.'",high,,,,
0,No issues,,,Egypt sentences TV host to jail over gay interview,https://www.timesofisrael.com/liveblog_entry/egypt-sentences-tv-host-to-jail-over-gay-interview/,Egypt,-27.676714,152.0984109,other,gay,,20190120T204500Z,Egypt sentences TV host to jail over gay interview,medium,TV host,,,
0,No issues,,,Hero saved female paramedic from being attacked in Melbourne by Rainbow Serpent festivalgoer,https://www.dailymail.co.uk/news/article-6651525/Hero-saved-female-paramedic-attacked-Melbourne-Rainbow-Serpent-festivalgoer.html,"Rainbow Serpent festival, Lexton",-37.375,143.475,assault,female paramedic,,20190131T054500Z,"A female paramedic was saved from being attacked by a festivalgoer at the Rainbow Serpent festival in Lexton, Melbourne. The festivalgoer was subdued by a hero before causing harm to the paramedic.",medium,Rainbow Serpent festivalgoer,,,
0,No issues,,,Paramedic horrifically bashed after treating man suspected of coming back from Rainbow Serpent,https://www.dailymail.co.uk/news/article-6650375/Paramedic-horrifically-bashed-treating-man-suspected-coming-Rainbow-Serpent.html,Melbourne CBD,-37.8141705,144.9655616,assault,unknown,,20190130T234500Z,A paramedic was horrifically bashed after treating a man suspected of coming back from Rainbow Serpent festival in Melbourne CBD.,high,,,,
0,No issues,,,Ποινικές διώξεις σε δύο άτομα για τον ξυλοδαρμό του Τζήλου,http://athina984.gr/wp-site/2019/01/29/poinikes-dioxeis-se-dyo-atoma-gia-ton-xylodarmo-toy-tziloy/,Αθήνα,-35.3459329,149.1534339,assault,general_lgbtiq,,20190129T110000Z,Two individuals are facing criminal charges for the assault of Tzilos in Athens.,medium,,,,
0,No issues,,,Lismore rainbow crossing vandalised with biblical message during LGBTI festival,http://www.starobserver.com.au/news/national-news/new-south-wales-news/lismore-rainbow-crossing-vandalised-with-biblical-message-during-lgbti-festival/174807,Lismore,-28.8077608,153.2791883,vandalism,general_lgbtiq,,20190102T054500Z,A recently unveiled rainbow crossing in Lismore was vandalised with biblical graffiti during an LGBTI festival.,low,,,,
0,No issues,,,Bible message scrawled across new rainbow walkway,https://www.coffscoastadvocate.com.au/news/mayor-hits-back-at-message-on-new-rainbow-walkway/3612766/,rainbow walkway,-28.814,153.277,vandalism,general_lgbtiq,,20190102T003000Z,"A Bible message was scrawled across a new rainbow walkway, potentially targeting the LGBTIQ+ community.",low,,,,
0,No issues,,,Rainbow crossing vandalized with Bible scripture,https://www.gaystarnews.com/article/rainbow-crossing-vandalized-with-bible-scripture/,Rainbow crossing,-33.8811873,151.216626,vandalism,general_lgbtiq,,20190101T171500Z,A rainbow crossing was vandalized with Bible scripture,low,,,,
0,No issues,,,Imprisoned Hizbutnik Ismail Al - Wahwah Says  Jews Are  The Most Evil Creatures Of Allah  ,http://sheikyermami.com/2019/02/imprisoned-hizbutnik-ismail-al-wahwah-says-jews-are-the-most-evil-creatures-of-allah/,Sydney,-33.8698439,151.2082848,hate_speech,general_lgbtiq,,20190219T103000Z,"Ismail Al-Wahwah, a Hizbut Tahrir member imprisoned for hate speech, made derogatory remarks about Jews being the most evil creatures of Allah.",medium,Ismail Al-Wahwah,,,
0,No issues,,,You Wont Believe Brunei New Laws Effective April 3rd ; Read Them Here : Gay = Death,https://www.redstate.com/alexparker/2019/03/31/wont-believe-bruneis-new-laws-effective-april-3rd-read-gay-death/,Brunei,-14.40559,124.96866,other,gay,,20190401T024500Z,Brunei has implemented new laws effective April 3rd that equate being gay to death penalty,high,,,,
0,No issues,,,SA Police appeal for information over unsolved  gay bashing  murders of two Adelaide men,http://www.starobserver.com.au/news/national-news/south-australia/sa-police-appeal-for-information-over-unsolved-gay-bashing-murders-of-two-adelaide-men/180265,Adelaide,-34.9281805,138.5999312,murder,gay,,20190401T110000Z,SA Police are appealing for information regarding the unsolved 'gay bashing' murder cases of Adelaide men David Saint and Robert Mark Woodland.,high,,,,
0,No issues,,,Brutalna napaść na gejów w Perth . W Australii też dochodzi do homofobicznych incydentów,https://queer.pl/news/206690/brutalna-napasc-na-gejow-w-perth-w-australii-tez-dochodzi-do-homofobicznych-incydentow,Perth,-31.9558967,115.8605784,assault,gay,,20230412T113000Z,"Brutal attack on gay individuals in Perth, Australia.",high,,,,
