title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
Four cops charged for inflicting  fatal harm  on gay activist Zak Kostopoulos · PinkNews,https://www.pinknews.co.uk/2018/12/05/four-cops-charges-death-zak-kostopoulos/,20181205T133000Z,murder,,Athens,gay,"Four cops charged for inflicting fatal harm on gay activist Zak Kostopoulos in Athens, Greece.",critical,Four police officers,-36.4279636,148.6149572,2018.0,2025-12-03T07:12:36.819661,
Gay man knocked out for kissing another man in chicken shop,https://metro.co.uk/2018/10/08/gay-man-knocked-out-for-kissing-another-man-in-chicken-shop-8017077/,20181008T124500Z,assault,,chicken shop in Sydney,gay,A gay man was knocked out after kissing another man in a chicken shop in Sydney. The attack was believed to be motivated by homophobia.,medium,Perpetrator's identity not specified,,,2018.0,2025-12-03T07:13:11.025948,
Perth youths plead guilty to gay bashing men they baited on Grindr,http://www.starobserver.com.au/news/national-news/western-australia/perth-youths-plead-guilty-gay-bashing-men-lured-grindr/163987,20171120T094500Z,assault,,Perth,gay,"Perth youths pleaded guilty to assaulting men they baited on Grindr, targeting individuals based on their sexual orientation.",high,Perth youths,-31.9558967,115.8605784,2017.0,2025-12-03T07:17:53.790820,
Transgender Lebanese belly dancer raped relives night of terror unmasks herself empower victims,https://www.dailymail.co.uk/news/article-6492075/Transgender-Lebanese-belly-dancer-raped-relives-night-terror-unmasks-empower-victims.html,20181213T203000Z,rape,,unknown,transgender,A transgender Lebanese belly dancer who was raped has decided to speak out to empower other victims of sexual violence.,high,unknown,,,2018.0,2025-12-03T07:28:30.654336,
Residents in Sydney gay suburbs are sent homophobic letters blaming them for the drought,https://www.dailymail.co.uk/news/article-6237931/Residents-Sydneys-gay-suburbs-sent-homophobic-letters-blaming-drought.html,20181004T014500Z,hate_speech,,Sydney gay suburbs,gay,"Residents in Sydney gay suburbs received homophobic letters blaming them for the drought, indicating a targeted act of hate speech towards the LGBTQ+ community.",low,,,,2018.0,2025-12-03T07:44:47.186830,
Letters  written by Jesu blame gays for droughts and hail storms in Australia again · PinkNews,https://www.pinknews.co.uk/2018/10/03/letters-jesus-gay-drought-sydney/,20181003T214500Z,hate_speech,,Australia,LGBTIQ+,"Letters written by Jesu blaming gays for natural disasters in Australia, perpetuating harmful stereotypes and discrimination.",medium,Letters written by Jesu,,,2018.0,2025-12-03T07:44:50.793782,
  Jesu blames Sydney gay people for drought in bizarre homophobic letter,https://www.gaystarnews.com/article/jesus-sydney-drought-same-sex-marriage/,20181004T171500Z,hate_speech,,Sydney,gay,"A person named Jesu blamed Sydney's gay community for the drought in a homophobic letter, displaying hate speech towards the LGBTIQ+ individuals.",low,Jesu,-33.8698439,151.2082848,2018.0,2025-12-03T07:46:16.170237,
  Jesu blames drought on same - sex marriage in strange Sydney letter drop,http://www.starobserver.com.au/news/national-news/new-south-wales-news/jesus-blames-drought-same-sex-marriage-strange-sydney-flyers/172233,20181004T073000Z,hate_speech,,Sydney,LGBTIQ+,"A letter drop in Sydney blamed the drought on same-sex marriage, targeting the LGBTIQ+ community with hateful speech.",low,Unknown,-33.8698439,151.2082848,2018.0,2025-12-03T07:46:20.256404,
  Homophobic  man wanted by cops after a couple threatened on train,https://www.thegayuk.com/homophobic-man-wanted-by-cops-after-a-couple-threatened-on-train/,20171229T123000Z,threat,,train in unspecified location,gay couple,"A homophobic man threatened a gay couple on a train, prompting a police search for the perpetrator.",medium,Homophobic man,,,2017.0,2025-12-03T07:59:13.603170,
Transgender woman shoved officer onto railway tracks,http://www.dailymail.co.uk/news/article-5120999/Transgender-woman-shoved-officer-railway-tracks.html,20171127T120000Z,assault,,railway tracks,transgender,A transgender woman shoved an officer onto railway tracks.,medium,Unknown,-35.3176528,149.1491476,2017.0,2025-12-03T07:59:49.109283,
Group of men spat alcohol on teenage boy and told him he had  skin colour of a dog  on train,https://www.independent.co.uk/news/uk/crime/group-spit-alcohol-teenage-boy-hate-crime-racial-abuse-preston-park-hassocks-sussex-a8649006.html,20181123T213000Z,harassment,,train,unknown,A group of men spat alcohol on a teenage boy and made racist remarks about his skin color on a train.,medium,Group of men,-32.0517924,115.7454687,2018.0,2025-12-03T08:14:28.468096,
Man suffered horrific head injury in  homophobic  attack after kissing someone in bar,https://www.mirror.co.uk/news/uk-news/man-suffered-horrific-head-injury-21065939,20191210T161500Z,assault,,bar in Sydney,gay,A man suffered a horrific head injury in a homophobic attack after kissing someone in a bar in Sydney.,high,Perpetrator's identity not specified,-33.8695468,151.2086788,2019.0,2025-12-03T08:40:40.339045,
Hate mail left in gay couple letterbox on Sunshine Coast,http://www.abc.net.au/news/2017-11-28/gay-hate-mail-condemned/9201176,20171128T084500Z,harassment,,Sunshine Coast,gay,"Hate mail was left in the letterbox of a gay couple on the Sunshine Coast, targeting them based on their sexual orientation.",low,Unknown,-26.6544338,153.0933668,2017.0,2025-12-03T08:46:19.949387,
Gay QLD couple sent threatening letters after  Ye vote,https://au.news.yahoo.com/a/38005094/gay-qld-couple-sent-threatening-letters-after-yes-vote/,20171125T043000Z,threat,,Queensland,gay,A gay couple in Queensland received threatening letters after the Ye vote.,medium,Unknown,-22.1646782,144.5844903,2017.0,2025-12-03T08:46:32.740914,
Greens leader suspended for abusing transgender woman – Whale Oil Beef Hooked,https://www.whaleoil.co.nz/2018/11/greens-leader-suspended-for-abusing-transgender-woman/,20181130T041500Z,harassment,,unknown,transgender,"The Greens leader was suspended for verbally abusing a transgender woman, displaying discriminatory behavior towards her.",medium,Greens leader,,,2018.0,2025-12-03T08:48:14.803734,
Teenager throws acid on boyfriend  because he refused to marry her  ,https://www.independent.co.uk/news/world/asia/acid-attack-india-teenager-girl-boyfriend-aligarh-uttar-pradesh-police-a9172411.html,20191026T191500Z,assault,,Sydney,unknown,A teenager threw acid on their boyfriend after he refused to marry her in Sydney.,high,Teenager,-33.8698439,151.2082848,2019.0,2025-12-03T09:54:36.143447,
Man set boss on fire over ‘ unwanted gay advances ’ ,http://attitude.co.uk/man-set-boss-on-fire-over-unwanted-gay-advances/,20171123T171500Z,assault,,Sydney,gay,A man set his boss on fire allegedly due to 'unwanted gay advances'. The victim suffered severe burns as a result of the attack.,high,The perpetrator was identified as a man who worked for the victim.,-33.8698439,151.2082848,2017.0,2025-12-03T10:06:34.635824,
Police defend not warning the LGBTI community about gay bashings,http://www.outinperth.com/police-defend-not-warning-lgbti-community-spate-gay-bashings/,20171120T101500Z,assault,,Darlinghurst,gay,"Police did not warn the LGBTI community about recent gay bashings in Darlinghurst, leading to concerns about safety and lack of communication.",medium,,-33.8783381,151.219225,2017.0,2025-12-03T10:06:56.809753,
Grindr teen photo used to lure gay men to Perth bashings,http://www.dailymail.co.uk/news/article-5091075/Grindr-teen-photo-used-lure-gay-men-Perth-bashings.html,20171117T001500Z,assault,,Perth,gay men,A Grindr teen photo was used to lure gay men to Perth where they were subjected to bashings.,high,Perpetrators who used the fake Grindr profile to lure victims,-31.9558967,115.8605784,2017.0,2025-12-03T10:07:10.377175,
Man stabbed and slashed outside synagogue in suspected hate crime,https://www.independent.co.uk/news/world/americas/jewish-synagogue-stabbing-hate-crime-antisemitism-racism-new-york-a9211721.html,20191121T104500Z,assault,,outside synagogue,unknown,A man was stabbed and slashed outside a synagogue in a suspected hate crime incident.,high,Perpetrator's identity not specified,,,,2025-12-03T04:53:44.924703,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Hate crime charge after man  throws acid in US citizen face and tells him to go back to his own country  ,https://www.independent.co.uk/news/world/americas/milwaukee-acid-attack-hate-crime-wisconsin-clifton-blackwell-mahud-villalaz-court-a9188871.html,20191107T111500Z,assault,,unknown,gay|lesbian|transgender|bisexual|queer|general_lgbtiq|unknown,"A man threw acid in the face of a US citizen and told him to go back to his own country, resulting in a hate crime charge.",high,unknown,,,,2025-12-03T04:53:51.373497,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
  We dont want your kind around here : Gay couple pepper sprayed by group of men while kissing at London bus stop,https://www.independent.co.uk/news/uk/crime/homophobic-attack-pepper-spray-gay-couple-london-lambeth-a9143161.html,20191004T183000Z,assault,,London bus stop,gay,A gay couple was pepper sprayed by a group of men while kissing at a London bus stop. The men also made derogatory remarks towards the couple.,medium,Group of men,51.5130182,-0.1151465,,2025-12-03T04:54:31.366050,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Man Sentenced To Six And A Half Years In Prison Over Perth Gay Bashings,https://www.starobserver.com.au/news/man-sentenced-to-six-and-a-half-years-in-prison-over-perth-gay-bashings/207064,20211119T221500Z,assault,,Perth,gay,A man has been sentenced to six and a half years in prison for carrying out gay bashings in Perth.,high,The perpetrator targeted individuals based on their sexual orientation.,-31.9558967,115.8605784,,2025-12-03T04:56:08.595661,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
"Another Homophobic Attack In united kingdom , Victim Hit With Bottle For Holding Hands With Another Man",https://www.starobserver.com.au/news/another-homophobic-attack-in-uk-victim-hit-with-bottle-for-holding-hands-with-another-man/206367,20211014T120000Z,assault,,united kingdom,gay,A victim was physically attacked with a bottle for holding hands with another man in the united kingdom.,medium,Perpetrator's identity not specified.,53.1260471,-4.0998596,,2025-12-03T04:56:26.814739,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Patrols At Birmingham Gay Village After Spate Of Homophobic Attacks,https://www.starobserver.com.au/news/patrols-at-birmingham-gay-village-after-spate-of-homophobic-attacks/219486,20221215T024500Z,assault,,Birmingham Gay Village,LGBTIQ+,Increased patrols in Birmingham Gay Village after a series of homophobic attacks targeting members of the LGBTIQ+ community.,medium,Perpetrators of the attacks have not been identified yet.,,,,2025-12-03T04:56:48.649144,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Gay Nightclub Shooter Charged With 305 Criminal Counts Including Murder And Hate Crimes,https://www.starobserver.com.au/news/gay-nightclub-shooter-charged-with-305-criminal-counts-including-murder-and-hate-crimes/219067,20221208T101500Z,murder,,Gay Nightclub,general_lgbtiq,The shooter at a gay nightclub has been charged with 305 criminal counts including murder and hate crimes.,critical,Shooter at the gay nightclub,,,,2025-12-03T04:56:53.767819,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Murdered Gay Lecturer George Duncan Honoured By University Of Adelaide,https://www.starobserver.com.au/news/murdered-gay-lecturer-george-duncan-honoured-by-university-of-adelaide/218636,20221125T233000Z,murder,,"River Torrens, Adelaide",gay,"The article discusses the honoring of George Duncan, a gay lecturer who was murdered in 1972 by being thrown into the River Torrens in Adelaide. The University of Adelaide is now honoring his memory.",critical,unknown,-34.8514658,138.7923773,,2025-12-03T04:57:07.490132,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Conviction in Gay - Bashing Murder of Scott Johnson Overturned,https://www.outtraveler.com/news/2022/11/18/conviction-gay-bashing-murder-scott-johnson-overturned,20221118T203000Z,murder,,Manly,gay,"The conviction in the gay-bashing murder of Scott Johnson in Manly has been overturned. Scott Johnson, a gay man, was found dead at the bottom of a cliff in Manly in 1988. The case has been subject to ongoing investigations and legal proceedings.",critical,,-33.7971937,151.2879845,,2025-12-03T04:58:35.763682,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Arsonist Who Torched Gay Venues In New York Charged With Hate Crime,https://www.starobserver.com.au/news/arsonist-who-torched-gay-venues-in-new-york-charged-with-hate-crime/218029,20221103T184500Z,arson,,New York,gay,An arsonist who targeted gay venues in New York has been charged with a hate crime for the deliberate act of setting fire to these establishments.,high,Arsonist,41.480209,-74.778077,,2025-12-03T04:59:31.670899,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
