title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
Ex - NSW Cop Reveals He Witnessed Gay Bashings By His Police Colleagues In Sydney In 1980s,https://www.starobserver.com.au/news/ex-nsw-cop-reveals-he-witnessed-gay-bashings-by-his-police-colleagues-in-sydney-in-1980s/217188,20221005T133000Z,assault,,Sydney,gay,"An ex-NSW cop revealed witnessing gay bashings by his police colleagues in Sydney in the 1980s, indicating a history of violence against the LGBTQ+ community within law enforcement.",high,Police colleagues,-33.8698439,151.2082848,,2025-12-03T05:00:14.476103,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Elected Official Charged With Masterminding The Murder Of Trans School Teacher,https://www.starobserver.com.au/news/elected-official-charged-with-masterminding-the-murder-of-trans-school-teacher/217121,20221004T134500Z,murder,,unknown,transgender,An elected official has been charged with masterminding the murder of a transgender school teacher.,critical,Elected official,-36.9432611,145.9277185,,2025-12-03T05:00:19.167855,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
Uganda : 67 people charged after raid on gay bar,http://www.starobserver.com.au/news/uganda-67-people-charged-after-raid-on-gay-bar/190119,20191120T124500Z,raid,,Uganda,gay,67 people were charged after a raid on a gay bar in Uganda. The incident targeted the LGBTQ+ community in the country.,high,,-37.844116,145.1078411,,2025-12-03T05:03:17.545295,"""homophobic attack"" AND Australia"
Neo - Nazis Attack Gay Bar In Ukraine,https://www.starobserver.com.au/news/neo-nazis-attack-gay-bar-in-ukraine/207538,20211203T014500Z,assault,,Ukraine,gay,"Neo-Nazis attacked a gay bar in Ukraine, targeting individuals based on their sexual orientation.",high,Neo-Nazis,-35.2758874,149.1270242,,2025-12-03T05:03:41.040298,"""homophobic attack"" AND Australia"
  Straight  Man Stabs Gay Man For Refusing To Reciprocate Oral Sex,https://www.starobserver.com.au/news/straight-man-stabs-gay-man-for-refusing-to-reciprocate-oral-sex/207127,20211126T003000Z,assault,,Darlinghurst,gay,A straight man stabbed a gay man after the gay man refused to reciprocate oral sex.,high,Straight man,-33.8783381,151.219225,,2025-12-03T05:03:48.059941,"""homophobic attack"" AND Australia"
Gay man murdered as Uganda denies reintroducing  Kill the Gays  bill,http://www.starobserver.com.au/news/gay-man-murdered-as-uganda-denies-reintroducing-kill-the-gays-bill/188380,20191017T134500Z,murder,,Uganda,gay,A gay man was murdered in Uganda amidst controversy over the reintroduction of the 'Kill the Gays' bill.,critical,unknown,-37.844116,145.1078411,,2025-12-03T05:10:15.775261,"""anti-gay"" AND (attack OR assault OR violence) AND Australia"
Malaysian transgender cosmetics entrepreneur says she was  beaten and stamped on  by officers,https://www.dailymail.co.uk/femail/article-10230267/Malaysian-transgender-cosmetics-entrepreneur-says-beaten-stamped-officers.html,20211122T164500Z,assault,,Melbourne CBD,transgender,A Malaysian transgender cosmetics entrepreneur reported being beaten and stamped on by officers in Melbourne CBD.,high,Officers,-37.8141705,144.9655616,,2025-12-03T05:11:02.365437,"""anti-gay"" AND (attack OR assault OR violence) AND Australia"
  Dont Go To The Police If You Are Bashed : Gay Academic Reveals He Was Victim Of Hate Attacks In Sydney,https://www.starobserver.com.au/news/dont-go-to-the-police-if-you-are-bashed-gay-academic-reveals-he-was-victim-of-hate-attacks-in-sydney/218563,20221123T094500Z,assault,,Sydney,gay,"A gay academic in Sydney revealed that he was a victim of hate attacks, advising others not to go to the police if they are bashed.",medium,unknown,-33.8698439,151.2082848,,2025-12-03T05:17:12.134377,"""gay bashing"" AND Australia"
"Finally able to be himself , Kritchikorn became victim of Sydney gay hate murders",https://www.smh.com.au/national/finally-able-to-be-himself-kritchikorn-became-victim-of-sydney-s-gay-hate-murders-20211014-p59040.html,20211014T221500Z,murder,,Sydney,gay,Kritchikorn was finally able to be himself before becoming a victim of the Sydney gay hate murders.,critical,unknown,-33.8698439,151.2082848,,2025-12-03T05:21:17.481798,"""gay man"" AND ""beaten"" AND Australia"
Gay Palestinian Man Found Brutally Murdered,https://www.starobserver.com.au/news/gay-palestinian-man-found-brutally-murdered/217284,20221011T060000Z,murder,,Melbourne,gay,A gay Palestinian man was found brutally murdered in Melbourne.,critical,Unknown,-37.8142454,144.9631732,,2025-12-03T05:23:43.511406,"""gay man"" AND ""murdered"" AND Australia"
Serbian man bashed in homophobic incident forgives attackers,http://www.starobserver.com.au/news/serbian-man-bashed-in-homophobic-incident-forgives-attackers/189983,20191119T034500Z,assault,,Serbian man's home in Melbourne,gay,"A Serbian man was physically attacked in his home in Melbourne in a homophobic incident. Despite the assault, the victim has chosen to forgive his attackers.",medium,Attackers' identities not specified,-37.814,144.963,,2025-12-03T05:28:17.798132,"""transgender"" AND ""attacked"" AND Australia"
Adelaide Man Who Knocked Out and Robbed Man For  Gay Advance  Jailed,https://www.starobserver.com.au/news/adelaide-man-who-knocked-out-and-robbed-man-for-gay-advance-jailed/206562,20211024T101500Z,assault,,Adelaide,gay,An Adelaide man was knocked out and robbed by another man after making a gay advance. The perpetrator has been jailed for the assault.,medium,The perpetrator was a man who targeted the victim based on his sexual orientation.,-34.9281805,138.5999312,,2025-12-03T05:31:43.267737,"""transgender"" AND ""attacked"" AND Australia"
Beaten and handcuffed for wearing a woman outfit,http://www.msn.com/en-nz/news/world/beaten-and-handcuffed-for-wearing-a-woman-s-outfit/ar-AAQSrCZ,20211119T020000Z,assault,,Sydney CBD,transgender,A transgender individual was physically assaulted and handcuffed by unknown perpetrators in Sydney CBD for wearing a woman outfit.,high,Perpetrators are currently unknown.,-33.8747234,151.2053644,,2025-12-03T05:36:28.959954,"""transgender"" AND ""assaulted"" AND Australia"
NSW Police Officer Jailed For Assaulting Sydney Trans Woman Anya Bradford,https://www.starobserver.com.au/news/nsw-police-officer-jailed-for-assaulting-sydney-trans-woman-anya-bradford/206629,20211028T051500Z,assault,,Sydney,transgender,A NSW Police officer was jailed for assaulting Sydney trans woman Anya Bradford.,high,NSW Police officer,-33.8698439,151.2082848,,2025-12-03T05:36:42.144692,"""transgender"" AND ""assaulted"" AND Australia"
Trans woman flees Malaysia after wearing hijab and being  assaulted  by police,https://english.alaraby.co.uk/news/trans-woman-flees-malaysia-after-charge-wearing-hijab,20211022T174500Z,assault,,Malaysia,transgender,A trans woman in Malaysia fled the country after being assaulted by police for wearing a hijab.,high,police officers,-33.7965262,151.1841604,,2025-12-03T05:36:49.950512,"""transgender"" AND ""assaulted"" AND Australia"
Trans businesswoman flees home after being  attacked by religious police  ,https://www.gaytimes.co.uk/life/trans-businesswoman-flees-home-after-being-attacked-by-religious-police/,20211125T153000Z,assault,,Sydney CBD,transgender,"A trans businesswoman was attacked by religious police, forcing her to flee her home in Sydney CBD.",high,Religious police,-33.8747234,151.2053644,,2025-12-03T05:42:14.254814,"""transgender"" AND ""beaten"" AND Australia"
Community in mourning after sistergirl stabbed to death,https://www.katherinetimes.com.au/story/8785653/community-in-mourning-after-sistergirl-stabbed-to-death/?cs=1459,20241008T100000Z,murder,,specific location,sistergirl,"A sistergirl was stabbed to death, leading to the community mourning the loss.",critical,unknown,-14.466,132.264,,2025-12-03T05:45:56.167492,"""transgender"" AND ""stabbed"" AND Australia"
Over 100 attend vigil for murdered trans tourist Mhelody Bruno,http://www.starobserver.com.au/news/national-news/new-south-wales-news/over-100-attend-vigil-for-murdered-trans-tourist-mhelody-bruno/187872,20191007T113000Z,murder,,Riverina region,transgender,"Over 100 people attended a vigil for Mhelody Bruno, a transgender tourist who was murdered in the Riverina region. The community gathered to mourn her tragic death.",critical,unknown,-27.0939096,152.9317271,,2025-12-03T05:47:30.599188,"""transgender"" AND ""murdered"" AND Australia"
Two men hospitalised after alleged homophobic attack on night out,https://www.dailyrecord.co.uk/news/crime/two-men-hospitalised-after-alleged-25490358,20211118T154500Z,assault,,unknown,gay,Two men were hospitalized after an alleged homophobic attack during a night out. The victims were targeted based on their sexual orientation.,medium,Perpetrators of the attack have not been identified.,-36.9432611,145.9277185,,2025-12-03T05:52:19.391868,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Oxford Street"""
University lecturer and friend claim they were beaten up by men who used homophobic slurs in city centre,https://www.walesonline.co.uk/news/wales-news/swansea-homophobic-assault-wind-street-22197642,20211117T230000Z,assault,,city centre,unknown,A university lecturer and their friend were reportedly beaten up by men who used homophobic slurs in the city centre. The victims claim they were targeted because of their sexual orientation.,medium,Men who used homophobic slurs,-33.8708252,151.2080337,,2025-12-03T05:52:24.659859,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Oxford Street"""
LGBTIQ rights : inquiry into gay hate crimes told of brutal attacks,https://www.brisbanetimes.com.au/national/nsw/just-another-night-in-the-life-of-a-gay-man-inquiry-into-hate-crimes-told-of-brutal-attacks-20221121-p5bzw5.html,20221121T051500Z,assault,,Sydney,gay,The inquiry into gay hate crimes heard testimonies of brutal physical attacks targeting members of the LGBTIQ community in Sydney.,high,Perpetrators of these attacks were described as individuals motivated by homophobia.,-33.8698439,151.2082848,,2025-12-03T05:54:19.299511,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Oxford Street"""
Bondi Badlands podcast : Former NSW Poliice officer recalls horror years of homophobic violence,https://www.theage.com.au/national/gay-bashings-homophobia-former-cop-recalls-horror-years-in-nsw-police-force-20211029-p594d0.html,20211029T190000Z,assault,,Bondi Beach,gay,"A former NSW Police officer recalls the horror years of homophobic violence in Bondi Beach, including physical assaults targeting gay individuals.",high,unknown,-33.8906977,151.2724119,,2025-12-03T05:56:05.864519,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Darlinghurst"""
"Victorian MP Trans Daughter Attacked Over Pandemic Bill , Hospitalised",https://www.starobserver.com.au/news/victorian-mps-trans-daughter-attacked-over-pandemic-bill-hospitalised/207059,20211119T074500Z,assault,,Victorian suburb (specific location not provided),transgender,"A Victorian MP's transgender daughter was attacked following a debate over a pandemic bill, resulting in her hospitalization. The motive behind the attack is believed to be related to her gender identity.",medium,Unknown,-37.814,144.963,,2025-12-03T06:22:08.415925,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""Fitzroy"""
The night Samuel Beckett was nearly stabbed to death by a pimp,https://www.independent.co.uk/arts-entertainment/books/features/samuel-beckett-stabbing-death-anniversary-suzanne-dechevaux-dumesnil-a9244221.html,20191222T083000Z,assault,,"Kings Cross, Sydney",gay,"The article describes an incident where Samuel Beckett, a gay man, was nearly stabbed to death by a pimp in Kings Cross, Sydney.",high,The perpetrator was identified as a pimp.,-33.8744874,151.2222308,,2025-12-03T06:25:32.404304,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""West End"""
Gay couple attacked by masked gang in terrifying Bury street robbery,https://www.pinknews.co.uk/2021/11/26/gay-ryan-winnard-max-green-homophobia-hate-crime-bury/,20211126T114500Z,assault,,Bury,gay,A gay couple was attacked by a masked gang in a terrifying street robbery in Bury.,high,masked gang,-33.8535129,150.9908248,,2025-12-03T06:31:11.042431,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence) AND ""West End"""
Belfast man hospitalised after  homophobe see him kissing a man in a bar,https://www.pinknews.co.uk/2019/12/10/belfast-homophobic-attack-head-injuries-kissing-hospitalised/,20191210T164500Z,assault,,Belfast,gay,A Belfast man was hospitalized after being attacked by a homophobe who saw him kissing another man in a bar. The victim suffered injuries as a result of the assault.,medium,Homophobe who witnessed the victim kissing another man,-21.6391592,142.1340705,,2025-12-03T06:42:31.176962,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Victoria"""
Anthony Crumbley : Gay Black man stabbed because he  dresses femme  ,https://www.pinknews.co.uk/2020/12/31/boston-gay-man-anthony-crumbley-stabbing-police-hate-crime/,20201231T194500Z,assault,,Sydney CBD,gay,"Anthony Crumbley, a gay Black man, was stabbed in Sydney CBD because he dresses femme. The attack was motivated by his sexual orientation and gender expression.",high,Perpetrator's identity unknown,-33.8747234,151.2053644,,2025-12-03T06:44:38.489222,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Victoria"""
