title,url,source_date,source,query
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Illawarra Mercury,https://www.illawarramercury.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T043000Z,illawarramercury.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Magnet,https://www.edenmagnet.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T043000Z,edenmagnet.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | The Canberra Times,https://www.canberratimes.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T043000Z,canberratimes.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Bay Post - Moruya Examiner,https://www.batemansbaypost.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=14264,20231017T041500Z,batemansbaypost.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Forbes Advocate,https://www.forbesadvocate.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T041500Z,forbesadvocate.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Bay Post - Moruya Examiner,https://www.batemansbaypost.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=2690,20231017T041500Z,batemansbaypost.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Bay Post - Moruya Examiner,https://www.batemansbaypost.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T041500Z,batemansbaypost.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Forbes Advocate,https://www.forbesadvocate.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=2769,20231017T041500Z,forbesadvocate.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Eastern Riverina Chronicle,https://www.easternriverinachronicle.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=6364,20231017T040000Z,easternriverinachronicle.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Eastern Riverina Chronicle,https://www.easternriverinachronicle.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T040000Z,easternriverinachronicle.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Newcastle Herald,https://www.newcastleherald.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/,20231017T040000Z,newcastleherald.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Harden Murrumburrah Express,https://www.hardenexpress.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T040000Z,hardenexpress.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | St George & Sutherland Shire Leader,https://www.theleader.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=2626,20231017T040000Z,theleader.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Namoi Valley Independent,https://www.nvi.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=3123,20231017T040000Z,nvi.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Eastern Riverina Chronicle,https://www.easternriverinachronicle.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=635,20231017T040000Z,easternriverinachronicle.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Narooma News,https://www.naroomanewsonline.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=2708,20231017T040000Z,naroomanewsonline.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Newcastle Herald,https://www.newcastleherald.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T040000Z,newcastleherald.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Narooma News,https://www.naroomanewsonline.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=14264,20231017T040000Z,naroomanewsonline.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | St George & Sutherland Shire Leader,https://www.theleader.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=30776,20231017T040000Z,theleader.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Harden Murrumburrah Express,https://www.hardenexpress.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=3015,20231017T040000Z,hardenexpress.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Namoi Valley Independent,https://www.nvi.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T040000Z,nvi.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Newcastle Herald,https://www.newcastleherald.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=13296,20231017T040000Z,newcastleherald.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | The Ararat Advertiser,https://www.araratadvertiser.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=9676,20231017T040000Z,araratadvertiser.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Eastern Riverina Chronicle,https://www.easternriverinachronicle.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/,20231017T040000Z,easternriverinachronicle.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Bunbury Mail,https://www.bunburymail.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/?cs=2723,20231017T034500Z,bunburymail.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Reward at $1 million as police search for Mr Rosson and Mr Hogg | Daily Liberal,https://www.dailyliberal.com.au/story/8389624/loyalties-change-1-million-cold-case-murders-reward-offered/,20231017T034500Z,dailyliberal.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
Iain Stewart Hogg and Charles Johnson murder : New $1 million reward for information on double cold case murders,https://www.9news.com.au/national/cold-case-murder-reward--frederick-rosson-iain-stewart-hogg-tweed-heads-nsw/cb7525fe-53b8-4766-8380-016e77713852,20231017T030000Z,9news.com.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
"Police offer reward in Gold Coast cold case murders of Iain Hogg , Frederick Rosson",https://www.abc.net.au/news/2023-10-17/reward-iain-hogg-slim-johnson-cold-case-murder/102984644,20231017T004500Z,abc.net.au,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
"$1M Reward Offered in Gold Coast , NSW Homicide Probes",https://www.miragenews.com/1m-reward-offered-in-gold-coast-nsw-homicide-1104572/,20231016T221500Z,miragenews.com,"(LGBTIQ OR LGBT OR gay OR transgender) AND (hate crime OR attack OR assault) AND ""Queensland"""
A journey through 50 years of WA sheep and cattle export history,https://www.beefcentral.com/live-export/a-journey-through-50-years-of-wa-sheep-and-cattle-export-history/,20251203T050000Z,beefcentral.com,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Blayney Chronicle,https://www.blayneychronicle.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T034500Z,blayneychronicle.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | The Scone Advocate,https://www.sconeadvocate.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T034500Z,sconeadvocate.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Crookwell Gazette,https://www.crookwellgazette.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T034500Z,crookwellgazette.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Southern Cross,https://www.juneesoutherncross.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T033000Z,juneesoutherncross.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Tenterfield Star,https://www.tenterfieldstar.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T033000Z,tenterfieldstar.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Milton Ulladulla Times,https://www.ulladullatimes.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T033000Z,ulladullatimes.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | The Canberra Times,https://www.canberratimes.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T030000Z,canberratimes.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | The Rural,https://www.therural.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T030000Z,therural.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Yass Tribune,https://www.yasstribune.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T030000Z,yasstribune.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | The Examiner,https://www.examiner.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T030000Z,examiner.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Goulburn Post,https://www.goulburnpost.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T030000Z,goulburnpost.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Western Advocate,https://www.westernadvocate.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T030000Z,westernadvocate.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Blue Mountains Gazette,https://www.bluemountainsgazette.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T024500Z,bluemountainsgazette.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Dungog Chronicle,https://www.dungogchronicle.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T023000Z,dungogchronicle.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Lithgow Mercury,https://www.lithgowmercury.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T020000Z,lithgowmercury.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | The Advertiser - Cessnock,https://www.cessnockadvertiser.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T020000Z,cessnockadvertiser.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | The North West Star,https://www.northweststar.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T020000Z,northweststar.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
Controversial run out in Warrnambool and Moyne game sparks debate | Oberon Review,https://www.oberonreview.com.au/story/9123082/controversial-run-out-in-warrnambool-and-moyne-game-sparks-debate/,20251203T020000Z,oberonreview.com.au,(gay bar OR gay club OR LGBTIQ venue) AND (attack OR assault OR violence) AND Australia
